ID,FirstName,LastName,PhoneNumber,Email,Gender,MaritalStatus,Street,City,State,PostalCode,ProductCode,Price,Discount,SKU,TransactionAmount,TransactionDate
8247,Michael,Simmons,6266667687,michael.simmons@gmail.com,female,S,8477 Michael Forest,,Hawaii,97743,PRD-5093,3213.43,0.2,SKU26652,15917.33,2023-09-10
8248,Jeffrey,Clark,9548266352,jeffrey.clark@example.com,Female,M,2199 West Mount,South Katherine,Idaho,14792,PRD-4043,1112.16,0,SKU31660,29355.41,2024-01-23
8249,Tristan,Sanchez,7323596546,tristan.sanchez@outlook.com,M,single,6319 Joanna Mission,New Johnborough,Rhode Island,44234,PRD-9251,2892.14,0.2,SKU49927,47874.06,2024-06-06
8250,Angel,Munoz,8807829270,angel.munoz@outlook.com,female,single,32327 Patterson Valleys Suite 600,Christopherland,Maryland,43968,PRD-4073,760.51,0.3,SKU36114,72668.97,2024-04-26
8251,Steven,David,8041664701,steven.david@outlook.com,male,single,032 Karen Via,Powersland,Virginia,6237,PRD-7737,3794.98,0.1,SKU59852,28431.87,2024-10-02
8252,Robert,Nguyen,7097479025,robert.nguyen@yahoo.com,female,Single,023 Smith Mountain Apt. 059,Port Christopherport,West Virginia,17665,PRD-5696,1800.04,0.3,SKU98211,40161.13,2024-02-10
8253,Kelly,Ellis,7674118175,kelly.ellis@gmail.com,female,S,02715 Sally Village Apt. 693,Leonardmouth,Pennsylvania,2035,PRD-4748,2518.67,0.3,SKU56531,34655.04,2023-11-22
8254,Crystal,Patterson,8148209535,crystal.patterson@outlook.com,Male,Divorced,9340 David Shoal Suite 998,Jerrymouth,Alaska,25405,PRD-9673,2833.13,0.1,SKU38800,93066.75,2023-05-31
8255,Caleb,Reese,8026098999,caleb.reese@example.com,Female,,13970 Tyler Light,West Travis,Georgia,71030,PRD-6724,3929.13,0.3,SKU37731,70275.93,2024-04-03
8256,Paige,Martinez,9259380965,paige.martinez@gmail.com,Male,Unknown,69886 Dickson Plaza,Smithshire,Alabama,97780,PRD-2151,1119.42,0.1,SKU79849,81935.59,2024-05-08
8257,Deborah,Davis,6622295260,deborah.davis@gmail.com,male,Single,7776 Brown Camp,Davisstad,New Mexico,25173,PRD-7992,510.49,0,SKU64995,13508.95,2025-02-19
8258,Amanda,Gray,6392923504,amanda.gray@example.com,F,Unknown,81750 Chelsea Crossroad Suite 638,Valeriemouth,Washington,33172,PRD-2636,3198.62,0.2,SKU93605,66056.49,2025-04-06
8259,Christopher,Allison,8221846159,christopher.allison@yahoo.com,F,Single,950 Heather Fords Apt. 196,Davidfurt,Wisconsin,20360,PRD-3350,2188.16,0.2,SKU95591,49810.45,2024-11-23
8260,Brandon,Robertson,6007313118,brandon.robertson@gmail.com,Other,S,386 Hall Via,Pamelaside,Maine,15732,PRD-9953,2745.25,0,SKU19899,89921,2024-02-28
8261,Ashley,Russell,7530121515,ashley.russell@outlook.com,Female,Single,94091 Adams Mill Suite 376,South Markside,Washington,98553,PRD-5488,3917.55,0.1,SKU17505,53948.25,2025-01-21
8262,John,Miller,7634370959,john.miller@example.com,Unknown,S,43155 Marshall Knolls Apt. 499,Port Alanborough,Tennessee,91721,PRD-9504,4774.36,0.1,SKU51229,84755.25,2024-08-27
8263,Dana,Sanchez,8672059296,dana.sanchez@yahoo.com,Unknown,single,50972 Price Estates,Meyerberg,Nebraska,2814,PRD-3392,4380.89,0.2,SKU41575,93512.6,2024-05-09
8264,Bryan,Cordova,6905506484,bryan.cordova@example.com,Female,Unknown,74512 Grant Divide,Harrisborough,Nevada,42203,PRD-8035,2867.18,0.3,SKU84368,67831.21,2024-03-27
8265,Dominique,Barber,7850896269,dominique.barber@outlook.com,male,Single,6392 Maria Port Apt. 658,Cummingsville,Delaware,78382,PRD-6942,1506.47,0.3,SKU16739,46485.89,2023-11-06
8266,Tammy,Potter,6912108739,tammy.potter@yahoo.com,female,Married,48219 Costa Ford Suite 815,East Ann,Delaware,25826,PRD-2435,2046.69,0.1,SKU73032,89910.34,2023-06-07
8267,Alec,Morgan,6711381436,alec.morgan@example.com,male,S,5718 Scott Falls Apt. 900,North Robertland,Alaska,89660,PRD-4054,1054.01,0.2,SKU15215,60003.36,2025-01-30
8268,April,Schmidt,8795483991,april.schmidt@example.com,Unknown,single,169 William Spring,Smithmouth,South Dakota,48312,PRD-8407,4921.22,0.2,SKU54571,78814.34,2025-04-14
8269,Bryan,Ramirez,8091161000,bryan.ramirez@gmail.com,Male,single,94594 Lisa Valleys,Brownland,Montana,16681,PRD-1610,67.44,0.3,SKU15995,47296.64,2024-08-08
8270,Richard,Flores,9898317962,richard.flores@yahoo.com,male,single,8896 Chapman Way Suite 725,Ortegaburgh,Nebraska,58025,PRD-8847,639.47,0.3,SKU77187,31743.54,2025-03-01
8271,David,Warren,8650013144,david.warren@yahoo.com,Male,Married,46594 Montgomery Fields,Evansfurt,Vermont,29337,PRD-9421,4389.08,0,SKU76206,82157.92,2023-06-14
8272,Craig,Bowen,9993798152,craig.bowen@example.com,F,S,3854 Chaney Drive Apt. 096,Goodmanport,Alaska,70978,PRD-1870,4991.58,0.2,SKU80790,39291.6,2024-05-01
8273,Shannon,Wilson,8058880004,shannon.wilson@example.com,Other,Married,2513 Vernon Drive,New Josephberg,Idaho,53533,PRD-1199,3380.65,0,SKU92509,81705.05,2023-10-06
8274,Patrick,Berry,7899506679,,Other,Unknown,274 Chang Row Suite 722,Port Matthewburgh,Idaho,32829,PRD-3319,2779.5,0.1,SKU36594,9999999,2024-02-21
8275,Cassandra,Simmons,9783414705,cassandra.simmons@gmail.com,Female,Divorced,195 Levine Ranch Apt. 167,Ericport,Oklahoma,36153,PRD-7621,3708.09,0.1,SKU21561,18223.27,2025-04-16
8276,Allison,Pearson,7445422174,allison.pearson@example.com,male,,489 Darrell Dam Apt. 847,North Brian,Indiana,25676,PRD-4227,3201.03,0.3,SKU90184,73825.51,2025-02-27
8277,Eric,Peters,6157145142,eric.peters@yahoo.com,Female,Single,1944 Katherine Brooks,East Jacobfurt,Colorado,84513,PRD-8122,762.97,0.2,SKU91847,36542.97,2023-07-20
8278,Donna,Hall,6994596222,donna.hall@example.com,Female,S,0523 Brian Crescent Suite 303,East Allison,Nebraska,XXXXX,PRD-2199,1359.55,0,SKU74227,43737.37,2025-03-20
8279,Lauren,Bauer,8722030137,lauren.bauer@outlook.com,female,M,9265 Kristy Fields,West Eric,Minnesota,22073,PRD-5515,611.47,0.2,SKU59685,51297.37,2023-12-01
8280,William,Williamson,9102507635,william.williamson@gmail.com,M,M,810 Velasquez Summit,Tracyburgh,Indiana,57370,PRD-4162,835.14,0,SKU88435,38695.48,2024-10-27
8281,John,Morrow,7255756554,john.morrow@gmail.com,Other,Unknown,95702 Lopez Squares Suite 298,Jessicaburgh,Missouri,47140,PRD-6821,4754.68,0.3,SKU26984,81380.65,2024-04-25
8282,Lauren,Walker,9585984685,lauren.walker@yahoo.com,Male,,12808 Lowe Orchard,South Virginiaburgh,Alabama,12267,PRD-3989,3821.62,0.3,SKU52144,13428.28,2024-04-24
8283,Brittany,Chapman,7378493198,brittany.chapman@gmail.com,M,Unknown,130 Trujillo Creek Suite 849,Rodriguezchester,California,70315,PRD-4153,258.68,0,SKU36267,96744.98,2025-04-23
8284,Jared,Banks,8042685613,jared.banks@example.com,M,Divorced,039 Price Flat,Dawnmouth,Kansas,93331,PRD-3858,2354.59,0,SKU17353,95355.01,2024-12-18
8285,David,Fisher,,,male,Unknown,19125 Huang Place,Port Jasmine,North Dakota,78698,PRD-2861,4191.96,0.3,SKU75654,77197.62,2024-05-07
8286,Joshua,Rivera,8703211368,joshua.rivera@example.com,F,Single,3506 Susan Station Suite 692,Rebeccafort,North Carolina,36646,PRD-4229,3533.7,0.2,SKU76965,82342.81,2025-04-11
8287,Holly,Patterson,8253869784,holly.patterson@example.com,Other,S,480 Daniel Ramp Suite 091,Johnside,Texas,22964,PRD-4667,4798.8,0,SKU12956,28844.59,2025-04-17
8288,Stephanie,Lopez,8941695244,stephanie.lopez@yahoo.com,F,Married,889 Thomas Squares,North Bryanmouth,Michigan,26561,PRD-3251,3680.12,0.1,SKU67511,73095.4,2024-05-06
8289,Janet,Carney,7359913147,janet.carney@gmail.com,Unknown,Unknown,8816 Margaret Alley Apt. 400,Martinezton,Kansas,18951,PRD-1651,3439.82,0.3,SKU70912,97668.8,2025-02-07
8290,Ann,Elliott,6279637681,ann.elliott@gmail.com,Unknown,Divorced,31700 Sophia Shore,Carterfurt,Texas,92699,PRD-6658,364.6,0.2,SKU21044,9999999,2024-08-20
8291,Nicholas,Carson,9804722681,nicholas.carson@outlook.com,male,M,46044 Amber Course Apt. 807,Valeriehaven,Wisconsin,53792,PRD-7658,2242.98,0.2,SKU12046,44396.92,2024-02-06
8292,Crystal,Ashley,7679571708,crystal.ashley@example.com,F,M,718 Brewer Shoal Apt. 372,Kennedyview,Alaska,9598,PRD-7184,1485.95,0.1,SKU17970,89785.06,2023-05-27
8293,Rodney,Bowers,9202220020,rodney.bowers@example.com,Male,single,5035 Collier Shores,Lake Larry,Maine,29694,PRD-8396,2287.19,0.3,SKU91225,11802.1,2023-07-28
8294,Jennifer,Ruiz,7823467940,,female,M,04804 Spencer Via,Mcmillanberg,Vermont,79762,PRD-9336,656.85,0.1,SKU63649,71600.63,2024-11-09
8295,Brittany,Moore,8072650661,brittany.moore@gmail.com,Female,M,5782 Baker Circles Suite 349,Howardville,Louisiana,60573,PRD-2650,1427.08,0.1,SKU78390,93411.49,2024-09-27
8296,Gabriel,Gill,9450845080,gabriel.gill@outlook.com,Unknown,Unknown,15347 Nathan Creek,North Melissa,Illinois,13065,PRD-3094,1191.56,0.2,SKU79715,84085.94,2024-09-24
8297,John,Butler,8894617641,john.butler@yahoo.com,Male,Married,34636 Robert Fords,Bennettview,South Carolina,31110,PRD-9171,902.17,0.1,SKU14561,23080.68,2023-12-02
8298,Melissa,White,6603548146,melissa.white@outlook.com,Other,Unknown,591 Christine Tunnel Suite 098,,Colorado,78981,PRD-1967,3696.39,0.3,SKU25610,72408.29,2025-03-20
8299,Thomas,Miller,7536609141,thomas.miller@gmail.com,F,Single,820 Jonathan Port,Smithport,Alabama,6523,PRD-9002,1490.97,0.3,SKU29287,93781.59,2023-11-10
8300,Lisa,Bishop,6148458760,lisa.bishop@gmail.com,F,S,6541 Moreno Grove Suite 061,Mikemouth,Minnesota,31709,PRD-3769,3202.35,0.3,SKU72675,64482.26,2024-08-01
8301,Anthony,Bell,9748474275,anthony.bell@gmail.com,F,M,852 Brittany Walks,North Johnton,Nevada,68298,PRD-3153,4132.6,0.2,SKU64472,23832.98,2025-02-03
8302,Melissa,Calderon,9118982363,melissa.calderon@gmail.com,F,Single,5276 Spence Shoal,Kristenchester,Massachusetts,27132,PRD-9137,2526.65,0.2,SKU92123,49446.38,2024-11-18
8303,Miranda,Miller,9610189696,miranda.miller@example.com,Female,single,07486 Courtney Isle Apt. 461,Port Matthewberg,New Mexico,92053,PRD-5512,-999,0,SKU23237,14223.88,2024-04-30
8304,Matthew,Burke,9926038221,matthew.burke@outlook.com,Other,M,79351 Vanessa Plain,South Jacquelineburgh,New Mexico,19207,PRD-9772,3319.7,0.1,SKU31747,18476,2023-07-16
8305,Amanda,Jackson,9357515006,amanda.jackson@gmail.com,Unknown,Single,36361 Linda Villages,South Gabriellaton,Michigan,31266,PRD-4263,262.26,0.2,SKU98987,75303.34,2024-12-23
8306,Crystal,Mcgrath,7596975718,crystal.mcgrath@example.com,F,Divorced,2726 James Way Apt. 738,Georgeborough,Georgia,16513,PRD-2307,4925.2,0.3,SKU12819,85813.25,2024-12-27
8307,Steven,Francis,9122051448,steven.francis@gmail.com,female,single,1861 Dickerson Inlet,Wilsonville,Missouri,27282,PRD-1817,4966.65,0.1,SKU47065,5058.44,2024-08-12
8308,John,Fox,7971342101,john.fox@example.com,Male,Married,073 Zachary Rue,Elizabethhaven,South Dakota,XXXXX,PRD-9008,2731.46,0.1,SKU32115,82571.08,2023-11-22
8309,Lisa,Mcclain,8202422429,lisa.mcclain@yahoo.com,F,single,587 Horton Lakes Apt. 107,Lake Andrew,West Virginia,5426,PRD-4591,1381.83,0.3,SKU43629,13322.2,2023-11-23
8310,Timothy,Olson,6626844585,timothy.olson@yahoo.com,Male,Divorced,9758 Davis Ways,Port Sonyatown,Kentucky,94024,PRD-8822,-999,0.1,SKU60894,17358.08,2023-11-22
8311,Miranda,Donaldson,6480096708,miranda.donaldson@outlook.com,male,Married,49921 Chavez Ridge Apt. 298,Dylanmouth,Oregon,62690,PRD-7801,1818.59,0,SKU54380,43516.95,2024-10-21
8312,Joshua,Campbell,6092490068,joshua.campbell@example.com,Unknown,single,4577 Porter Neck,Toniland,Louisiana,XXXXX,PRD-2106,3446.85,0.1,SKU63563,21466.85,2023-07-02
8313,Timothy,Burns,7344568882,timothy.burns@gmail.com,male,Single,766 Strickland Corner,North Markview,Pennsylvania,35605,PRD-5649,940.35,0.1,SKU59447,64934.94,2024-05-24
8314,Anthony,Moore,,anthony.moore@outlook.com,Male,Single,5928 Nicholas Vista,Sarahview,Oklahoma,44652,PRD-7385,4791.73,0.3,SKU54224,94973.8,2023-09-13
8315,Caitlin,Byrd,6799955741,caitlin.byrd@gmail.com,M,Divorced,4316 Patricia Fort,Maryfurt,New York,69121,PRD-5173,3783.81,0.2,SKU45447,24982.21,2023-06-20
8316,Eric,Gallagher,6534429444,eric.gallagher@example.com,Male,M,723 Murphy Oval,Lake Andrea,Ohio,25435,PRD-6034,4072.38,0.3,SKU42430,78184.75,2023-11-11
8317,Alan,Horn,6010491726,alan.horn@yahoo.com,F,Divorced,450 Shawn Forks Apt. 427,Anthonyton,Arizona,4020,PRD-9381,3344.09,0.2,SKU33991,62334.1,2024-03-05
8318,Casey,Evans,6728048391,casey.evans@yahoo.com,Unknown,Married,44817 Roger Orchard,Lake Sandra,Wisconsin,22561,PRD-8200,4198.48,0.3,SKU36698,86630.16,2025-02-03
8319,Jessica,Jones,6629531462,jessica.jones@outlook.com,Male,Married,323 Mary Mountain Apt. 810,West Toddmouth,New Jersey,15045,PRD-1983,613.23,0.3,SKU75613,53119.62,2024-07-17
8320,Heather,Sweeney,6391942795,heather.sweeney@yahoo.com,Male,S,640 Young Lock Suite 559,Garystad,New Mexico,70512,PRD-7129,4609.18,0.3,SKU27657,26041.4,2023-08-02
8321,Daniel,Padilla,8474865919,daniel.padilla@yahoo.com,M,Unknown,6267 Regina Hill Apt. 029,Lake Feliciatown,Montana,23271,PRD-9275,2365.29,0.2,SKU11721,75830.44,2023-09-06
8322,Larry,Smith,7736239031,larry.smith@gmail.com,M,S,93979 Rice Summit,Oliverville,Ohio,59007,PRD-2126,522.45,0.2,SKU18584,65888.17,2024-03-29
8323,Dustin,Little,7653617070,dustin.little@gmail.com,M,M,8693 Booth River Apt. 503,New Randy,Washington,17991,PRD-1074,2128.45,0.1,SKU16360,70581.58,2024-10-21
8324,Tiffany,Lawson,6587722638,tiffany.lawson@example.com,Other,S,71398 Gibbs Squares Suite 740,Lake Steven,Pennsylvania,24098,PRD-7855,4301.35,0,SKU67530,50880.56,2025-04-02
8325,Trevor,Little,6832179253,trevor.little@outlook.com,F,Single,91055 Nichols Ridges,Jamesside,Ohio,3740,PRD-8139,3995.79,0.2,SKU49836,54151.93,2024-07-29
8326,Michael,Austin,7573838519,michael.austin@outlook.com,Other,S,236 Chen Isle Apt. 112,Lake Ryanstad,Wyoming,9970,PRD-1483,2711.42,0,SKU49289,98646.88,2025-03-06
8327,Grace,Johnson,8094256810,grace.johnson@gmail.com,Other,Married,40515 Kimberly Isle Suite 654,New Vickieton,Vermont,80002,PRD-2756,1602.25,0,SKU48246,51927.47,2024-12-29
8328,Thomas,Ramos,8965972137,thomas.ramos@example.com,Female,single,2627 Jamie Estates Suite 953,Colefurt,New York,3844,PRD-3499,759.55,0.3,SKU61397,58517.64,2023-11-26
8329,Christopher,Hart,,christopher.hart@gmail.com,Male,S,094 Romero Orchard,Laurachester,Wyoming,16955,PRD-9732,-999,0,SKU10255,58436.55,2024-03-16
8330,Nina,Dixon,6845408533,nina.dixon@yahoo.com,Unknown,single,02280 Bob Island,Henryfort,Utah,32410,PRD-5120,985.45,0.2,SKU66449,15326.16,2025-01-16
8331,Kathy,Thompson,9491379344,kathy.thompson@outlook.com,male,S,67884 Michael Underpass,South Catherine,Kentucky,38851,PRD-1327,561.58,0.3,SKU29044,6563.46,2024-12-16
8332,John,Collins,9294852376,john.collins@yahoo.com,Male,Single,5000 Morales Stravenue,Port Jameshaven,West Virginia,3161,PRD-2105,3295.18,0,SKU41252,74063.3,2024-06-19
8333,Linda,Mejia,8982229941,,Female,Unknown,567 Bobby Fords,Murrayhaven,North Dakota,97876,PRD-8819,497.02,0.2,SKU54774,55484.96,2024-05-24
8334,Adrian,Foley,9717973319,adrian.foley@example.com,Other,,0728 Wilkerson Causeway Suite 522,Strongshire,Illinois,28662,PRD-4833,3074.78,0.2,SKU23519,75394.09,2024-11-18
8335,Justin,Gordon,8443677469,justin.gordon@example.com,male,Unknown,909 Gregory Road,West Kevin,Louisiana,53331,PRD-9522,515.53,0.3,SKU94460,86439.53,2024-11-24
8336,Natalie,Moreno,7075382280,natalie.moreno@gmail.com,Other,single,324 Howard Track Suite 456,Edwardshire,Rhode Island,28036,PRD-5736,1148.19,0.1,SKU99338,54671.66,2025-01-09
8337,Alexis,Gentry,8696059003,alexis.gentry@example.com,F,S,234 Lee Springs,New Christopherview,Ohio,66381,PRD-7463,3095.31,0,SKU70460,33640.68,2024-07-08
8338,Emily,Norman,8362010078,emily.norman@example.com,M,Single,4267 Mack Mission Suite 867,East Aaron,New York,41415,PRD-6402,3579.64,0.3,SKU29906,88893.09,2025-02-24
8339,Stephanie,Zimmerman,6572145198,stephanie.zimmerman@example.com,M,M,964 Rachael Forges,Garrettside,Maine,93278,PRD-7025,1874.46,0,SKU95398,80770.56,2023-08-16
8340,Robert,Smith,6672867080,robert.smith@gmail.com,M,Divorced,669 Trevor Port Suite 538,East Jacqueline,Idaho,89013,PRD-6261,3475.64,0,SKU81940,80919.04,2025-04-05
8341,Holly,Chandler,9094717319,holly.chandler@gmail.com,Unknown,S,521 Parker Highway Suite 060,New Donald,Kansas,97997,PRD-4615,1570.81,0.2,SKU81403,17212,2023-06-22
8342,John,Hurley,6439541828,john.hurley@example.com,Other,Married,432 Zachary Lane Suite 241,Richardview,Mississippi,24900,PRD-8402,3481.76,0.2,SKU84920,26520.43,2023-06-29
8343,Shane,Garcia,8800497894,shane.garcia@outlook.com,Male,Single,23076 Ramirez Vista,North Nicolefort,Vermont,22867,PRD-7065,1107.48,0.1,SKU90692,10322.47,2023-12-01
8344,Elizabeth,Kane,9017554475,elizabeth.kane@example.com,M,Unknown,494 Paul Street,Hallshire,New York,85527,PRD-8284,970.84,0,SKU62444,17451.65,2023-12-04
8345,Brian,Higgins,7758466696,brian.higgins@yahoo.com,Other,single,191 Wilkerson Square Apt. 532,Stewartville,Hawaii,86124,PRD-5235,4787.22,0.3,SKU69539,93089.08,2025-01-23
8346,Kathleen,Bowers,9545102160,kathleen.bowers@example.com,Other,S,013 Christopher Ports Suite 387,Davidbury,Maine,79390,PRD-6974,72.53,0.1,SKU66590,14086.83,2025-05-02
8347,Emily,Walters,8537680173,emily.walters@yahoo.com,female,single,456 Jeff Isle Suite 801,New Anthony,Kansas,16904,PRD-8127,3382.19,0.3,SKU53584,69012.32,2024-05-05
8348,Andrew,Mays,7907454659,andrew.mays@outlook.com,Other,,694 Melissa Garden Apt. 960,North Eric,Utah,59129,PRD-9419,617.65,0.2,SKU11016,3144.11,2024-10-21
8349,Melissa,Blankenship,7536406633,melissa.blankenship@example.com,,Divorced,5014 Rachel Keys,North Calebfort,Maryland,65803,PRD-6186,1732.96,0.2,SKU16375,74835.77,2023-10-25
8350,Seth,Taylor,7082493792,seth.taylor@gmail.com,Other,Unknown,26979 Clark Burg,,Michigan,14720,PRD-5557,1000.05,0.2,SKU79573,45593.34,2025-03-27
8351,Adam,Brown,9806879819,adam.brown@example.com,M,Married,105 Hoffman Hills Suite 974,New Christophermouth,North Dakota,11682,PRD-6922,3031.95,0.2,SKU39783,34874.6,2023-07-05
8352,Patrick,Daniels,8806488077,patrick.daniels@yahoo.com,Female,single,6103 Sheila Prairie,Lake Michael,Utah,40105,PRD-4194,2795.04,0.3,SKU82633,90138.27,2025-02-08
8353,Stephen,Peterson,6556191230,stephen.peterson@yahoo.com,male,M,1456 Hamilton Shore,West Shannonview,Oklahoma,90831,PRD-1206,489.41,0,SKU18193,3186.97,2024-06-14
8354,Stephen,Wallace,6864652357,stephen.wallace@example.com,Male,Divorced,72393 Lopez Turnpike Suite 798,Scottton,Wisconsin,66262,PRD-3001,2729.79,0.2,SKU81245,20700.54,2024-03-26
8355,Timothy,Reeves,8943033381,timothy.reeves@outlook.com,Female,single,0910 Sylvia Rapids,Matthewside,Michigan,33267,PRD-5539,3139.11,0,SKU20196,12930.93,2025-04-17
8356,David,Jones,8399525554,david.jones@outlook.com,M,Unknown,2968 Nicholas Inlet,North Mariafort,Arkansas,12741,PRD-4573,3790.77,0.3,SKU18139,86796.69,2023-09-26
8357,Steven,Hernandez,8373710729,steven.hernandez@example.com,M,S,4288 Bush Neck Apt. 763,South Johnmouth,Arizona,36347,PRD-2517,2839.14,0.1,SKU81695,65011.42,2024-10-25
8358,Sandra,Wolf,6941313213,sandra.wolf@yahoo.com,F,Divorced,4058 Oliver Track,,Michigan,7512,PRD-4147,1636.67,0.3,SKU16797,61346.52,2025-01-03
8359,Paul,Howard,6603090277,paul.howard@yahoo.com,F,S,70910 Alexandra Tunnel,East Tina,Colorado,85031,PRD-5478,134.19,0.3,SKU84255,75917.99,2025-04-09
8360,Justin,Garrett,9218761549,,F,single,4977 Lee Mews Apt. 256,Phillipsside,Missouri,47468,PRD-4220,1054.15,0,SKU36801,66690.15,2025-03-01
8361,Matthew,Moody,6986807290,matthew.moody@outlook.com,M,S,0496 Scott Tunnel Apt. 410,North James,Oklahoma,58035,PRD-3647,3064.6,0.3,SKU84513,74655.84,2024-11-13
8362,Juan,Brewer,6291276880,juan.brewer@outlook.com,M,S,85034 Cordova View,North Elizabethfurt,Pennsylvania,45603,PRD-6476,339.11,0.3,SKU63809,48559.26,2023-10-22
8363,Emily,Vargas,,emily.vargas@outlook.com,male,Unknown,47089 Santos Brooks Apt. 773,Port Angelaport,Vermont,93041,PRD-3997,2315.7,0.1,SKU14875,41215.35,2023-06-09
8364,Richard,Craig,7681388920,richard.craig@outlook.com,Other,Single,0271 Andrea Lake Apt. 961,Jonathanmouth,Oklahoma,24100,PRD-5552,4024.72,0,SKU17850,29019.72,2023-07-11
8365,Michael,Gardner,6603575761,michael.gardner@gmail.com,Female,Divorced,294 Alyssa Pass Apt. 034,Port Dustinshire,Michigan,7604,PRD-9861,4489.07,0.1,SKU89139,13660.78,2024-01-31
8366,Angela,Thomas,7252083196,angela.thomas@outlook.com,Other,Married,630 Webb Ridges,East Cory,North Carolina,91228,PRD-4514,982.05,0,SKU74041,77095.74,2024-06-15
8367,Joseph,Briggs,8457912796,joseph.briggs@yahoo.com,M,S,71683 Eric Mills Apt. 844,West Judy,North Dakota,53485,PRD-8346,3922.72,0.1,SKU41947,83925.59,2023-11-25
8368,Lance,Bailey,6855623216,lance.bailey@example.com,Unknown,Unknown,3058 Phillips Mountains,Katiebury,Rhode Island,51038,PRD-1179,4582.36,0.1,SKU86842,89574.39,2023-12-28
8369,Kaitlyn,Sherman,9166955417,kaitlyn.sherman@example.com,Other,Single,8670 Johnston Bypass,Port David,Utah,62615,PRD-6435,2278.76,0,SKU38375,9519.21,2023-06-14
8370,Charles,Holmes,8165403614,charles.holmes@gmail.com,male,,28867 Payne Shoals Apt. 363,Matthewfurt,Arkansas,23725,PRD-2140,4890.05,0,SKU31775,81958.88,2024-05-01
8371,John,Orozco,6781960285,john.orozco@outlook.com,female,Married,56188 Michael Lodge Suite 259,Lake Amy,Oregon,20879,PRD-9525,1415.13,0.1,SKU42664,14437.98,2023-12-19
8372,Christopher,Olsen,6574802040,christopher.olsen@gmail.com,Male,single,468 Charles Fall Suite 038,West Michaelshire,Massachusetts,62381,PRD-9304,2543.24,0.1,SKU82729,40184.23,2023-10-04
8373,Erica,Yates,9715904639,erica.yates@gmail.com,Other,Single,056 Devin Junction Suite 787,Jasonland,Missouri,8176,PRD-6054,403.66,0.3,SKU75001,15527.06,2024-01-18
8374,David,Taylor,7085552170,david.taylor@gmail.com,Unknown,M,5013 Danielle Inlet Apt. 100,North Shawnaville,North Dakota,51475,PRD-6580,3711.18,0.3,SKU55919,69624.6,2024-03-24
